url,title,paragraph,tokens
https://en.wikipedia.org/wiki/Estrela_Mountain_Dog,Estrela Mountain Dog - Wikipedia,"The Estrela Mountain Dog  (Portuguese: cão da Serra da Estrela) is a large breed of dog from the Estrela Mountains of Portugal bred to guard herds and homesteads.[1]  It is ""one of the oldest breeds in the Iberian Peninsula.""[2]","['the', 'estrela', 'mountain', 'dog', 'portuguese', 'cao', 'da', 'serra', 'da', 'estrela', 'is', 'a', 'large', 'breed', 'of', 'dog', 'from', 'the', 'estrela', 'mountains', 'of', 'portugal', 'bred', 'to', 'guard', 'herds', 'and', 'homesteads', 'it', 'is', 'one', 'of', 'the', 'oldest', 'breeds', 'in', 'the', 'iberian', 'peninsula']"
https://en.wikipedia.org/wiki/Eurasier,Eurasier - Wikipedia,All colors and color combinations are permitted with the exception of,"['all', 'colors', 'and', 'color', 'combinations', 'are', 'permitted', 'with', 'the', 'exception', 'of']"
https://en.wikipedia.org/wiki/Field_Spaniel,Field Spaniel - Wikipedia,"The Field Spaniel is a medium-sized dog breed of spaniel type. They were originally developed to be all-black show dogs in the late 19th and early 20th centuries and were unpopular for work as a hunting dog. However, during the mid-20th century they were redeveloped as a longer-legged dog that was more suitable to be used for field work. They are now considered to be a rare breed, and are registered as a Vulnerable Native Breed by The Kennel Club.","['the', 'field', 'spaniel', 'is', 'a', 'mediumsized', 'dog', 'breed', 'of', 'spaniel', 'type', 'they', 'were', 'originally', 'developed', 'to', 'be', 'allblack', 'show', 'dogs', 'in', 'the', 'late', 'th', 'and', 'early', 'th', 'centuries', 'and', 'were', 'unpopular', 'for', 'work', 'as', 'a', 'hunting', 'dog', 'however', 'during', 'the', 'midth', 'century', 'they', 'were', 'redeveloped', 'as', 'a', 'longerlegged', 'dog', 'that', 'was', 'more', 'suitable', 'to', 'be', 'used', 'for', 'field', 'work', 'they', 'are', 'now', 'considered', 'to', 'be', 'a', 'rare', 'breed', 'and', 'are', 'registered', 'as', 'a', 'vulnerable', 'native', 'breed', 'by', 'the', 'kennel', 'club']"
https://en.wikipedia.org/wiki/Fila_Brasileiro,Fila Brasileiro - Wikipedia,The Fila Brasileiro (Portuguese pronunciation: [ˈfilɐ bɾaziˈlejɾu]) is a Brazilian breed of large working dog of mastiff type.[1],"['the', 'fila', 'brasileiro', 'portuguese', 'pronunciation', 'fila', 'brazilejru', 'is', 'a', 'brazilian', 'breed', 'of', 'large', 'working', 'dog', 'of', 'mastiff', 'type']"
https://en.wikipedia.org/wiki/Finnish_Hound,Finnish Hound - Wikipedia,"The Finnish Hound (suomenajokoira, Finnish Bracke) is a breed of dog originally bred for hunting hare and fox.[1]","['the', 'finnish', 'hound', 'suomenajokoira', 'finnish', 'bracke', 'is', 'a', 'breed', 'of', 'dog', 'originally', 'bred', 'for', 'hunting', 'hare', 'and', 'fox']"
https://en.wikipedia.org/wiki/Finnish_Lapphund,Finnish Lapphund - Wikipedia,"The Finnish Lapphund (or Finnish Lapponian Dog) –Finnish: Suomen Lapinkoira– is a hardy, easy going, medium-size breed of Spitz type. Traditionally it has been used for herding reindeer. Although it is one of the most popular dog breeds in its native country, Finland, it is not very numerous outside of the Nordic countries.","['the', 'finnish', 'lapphund', 'or', 'finnish', 'lapponian', 'dog', 'finnish', 'suomen', 'lapinkoira', 'is', 'a', 'hardy', 'easy', 'going', 'mediumsize', 'breed', 'of', 'spitz', 'type', 'traditionally', 'it', 'has', 'been', 'used', 'for', 'herding', 'reindeer', 'although', 'it', 'is', 'one', 'of', 'the', 'most', 'popular', 'dog', 'breeds', 'in', 'its', 'native', 'country', 'finland', 'it', 'is', 'not', 'very', 'numerous', 'outside', 'of', 'the', 'nordic', 'countries']"
https://en.wikipedia.org/wiki/Finnish_Spitz,Finnish Spitz - Wikipedia,"The Finnish Spitz (Finnish: suomenpystykorva) is a breed of dog originating in Finland.  The breed was originally trained to hunt all types of game from squirrels and other rodents to bears.[1]  It is a ""bark pointer"", indicating the position of game by barking, and drawing the game animal's attention to itself, allowing an easier approach for the hunter. Its original game hunting purpose was to point to game that fled into trees, such as grouse, and capercaillies, but it also serves well for hunting elk. Some individuals have even been known to go after a bear. In its native country, the breed is still mostly used as a hunting dog. The breed is typically friendly and good with children, so it is suitable for domestic life. The Finnish Spitz has been the national dog of Finland since 1979.","['the', 'finnish', 'spitz', 'finnish', 'suomenpystykorva', 'is', 'a', 'breed', 'of', 'dog', 'originating', 'in', 'finland', 'the', 'breed', 'was', 'originally', 'trained', 'to', 'hunt', 'all', 'types', 'of', 'game', 'from', 'squirrels', 'and', 'other', 'rodents', 'to', 'bears', 'it', 'is', 'a', 'bark', 'pointer', 'indicating', 'the', 'position', 'of', 'game', 'by', 'barking', 'and', 'drawing', 'the', 'game', 'animals', 'attention', 'to', 'itself', 'allowing', 'an', 'easier', 'approach', 'for', 'the', 'hunter', 'its', 'original', 'game', 'hunting', 'purpose', 'was', 'to', 'point', 'to', 'game', 'that', 'fled', 'into', 'trees', 'such', 'as', 'grouse', 'and', 'capercaillies', 'but', 'it', 'also', 'serves', 'well', 'for', 'hunting', 'elk', 'some', 'individuals', 'have', 'even', 'been', 'known', 'to', 'go', 'after', 'a', 'bear', 'in', 'its', 'native', 'country', 'the', 'breed', 'is', 'still', 'mostly', 'used', 'as', 'a', 'hunting', 'dog', 'the', 'breed', 'is', 'typically', 'friendly', 'and', 'good', 'with', 'children', 'so', 'it', 'is', 'suitable', 'for', 'domestic', 'life', 'the', 'finnish', 'spitz', 'has', 'been', 'the', 'national', 'dog', 'of', 'finland', 'since']"
https://en.wikipedia.org/wiki/Flat-coated_Retriever,Flat-coated Retriever - Wikipedia,The Flat-coated Retriever is a gundog breed originating from England. It was developed as a retriever both on land and in the water.,"['the', 'flatcoated', 'retriever', 'is', 'a', 'gundog', 'breed', 'originating', 'from', 'england', 'it', 'was', 'developed', 'as', 'a', 'retriever', 'both', 'on', 'land', 'and', 'in', 'the', 'water']"
https://en.wikipedia.org/wiki/French_Bulldog,French Bulldog - Wikipedia,"The French Bulldog, French: Bouledogue Français, is a French breed of companion dog or toy dog. It appeared in Paris in the mid-nineteenth century, apparently the result of cross-breeding of Toy Bulldogs imported from England and local Parisian ratters.[4]","['the', 'french', 'bulldog', 'french', 'bouledogue', 'francais', 'is', 'a', 'french', 'breed', 'of', 'companion', 'dog', 'or', 'toy', 'dog', 'it', 'appeared', 'in', 'paris', 'in', 'the', 'midnineteenth', 'century', 'apparently', 'the', 'result', 'of', 'crossbreeding', 'of', 'toy', 'bulldogs', 'imported', 'from', 'england', 'and', 'local', 'parisian', 'ratters']"
https://en.wikipedia.org/wiki/French_Spaniel,French Spaniel - Wikipedia,"The French Spaniel (Epagneul Français) is a breed of dog of the Spaniel-like setter. It was developed in France and Canada as a hunting dog, descended from dogs of the 14th century. Popular with royalty during the Middle Ages, it nearly became extinct by the turn of the 20th century but was saved by the efforts of Father Fournier, a French priest. One of the largest breeds of Spaniel, it typically has a white coat with brown markings. It is a friendly breed that has few health issues, but can be affected by a syndrome called acral mutilation and analgesia. The breed is recognised by Canadian and international kennel clubs but not by The Kennel Club (UK). The American Kennel Club has included the breed in its Foundation Stock Service, the first step to full recognition.","['the', 'french', 'spaniel', 'epagneul', 'francais', 'is', 'a', 'breed', 'of', 'dog', 'of', 'the', 'spaniellike', 'setter', 'it', 'was', 'developed', 'in', 'france', 'and', 'canada', 'as', 'a', 'hunting', 'dog', 'descended', 'from', 'dogs', 'of', 'the', 'th', 'century', 'popular', 'with', 'royalty', 'during', 'the', 'middle', 'ages', 'it', 'nearly', 'became', 'extinct', 'by', 'the', 'turn', 'of', 'the', 'th', 'century', 'but', 'was', 'saved', 'by', 'the', 'efforts', 'of', 'father', 'fournier', 'a', 'french', 'priest', 'one', 'of', 'the', 'largest', 'breeds', 'of', 'spaniel', 'it', 'typically', 'has', 'a', 'white', 'coat', 'with', 'brown', 'markings', 'it', 'is', 'a', 'friendly', 'breed', 'that', 'has', 'few', 'health', 'issues', 'but', 'can', 'be', 'affected', 'by', 'a', 'syndrome', 'called', 'acral', 'mutilation', 'and', 'analgesia', 'the', 'breed', 'is', 'recognised', 'by', 'canadian', 'and', 'international', 'kennel', 'clubs', 'but', 'not', 'by', 'the', 'kennel', 'club', 'uk', 'the', 'american', 'kennel', 'club', 'has', 'included', 'the', 'breed', 'in', 'its', 'foundation', 'stock', 'service', 'the', 'first', 'step', 'to', 'full', 'recognition']"
https://en.wikipedia.org/wiki/Galgo_Espa%C3%B1ol,Galgo Español - Wikipedia,"The Galgo Español ('Spanish galgo') or Spanish Greyhound is an ancient breed of dog, specifically a member of the sighthound family.The English greyhound is possibly a descendant of the Spanish greyhound and, for several years in the 20th century, some breeders did cross-breed Galgos and Greyhounds in order to produce faster and more powerful Galgos, specifically for track racing purposes.[1]","['the', 'galgo', 'espanol', 'spanish', 'galgo', 'or', 'spanish', 'greyhound', 'is', 'an', 'ancient', 'breed', 'of', 'dog', 'specifically', 'a', 'member', 'of', 'the', 'sighthound', 'familythe', 'english', 'greyhound', 'is', 'possibly', 'a', 'descendant', 'of', 'the', 'spanish', 'greyhound', 'and', 'for', 'several', 'years', 'in', 'the', 'th', 'century', 'some', 'breeders', 'did', 'crossbreed', 'galgos', 'and', 'greyhounds', 'in', 'order', 'to', 'produce', 'faster', 'and', 'more', 'powerful', 'galgos', 'specifically', 'for', 'track', 'racing', 'purposes']"
https://en.wikipedia.org/wiki/Garafian_Shepherd,Pastor Garafiano - Wikipedia,"The Pastor Garafiano is a Spanish breed of sheep dog native to the island of La Palma in the Canary Islands. The name comes from the comarca of Garafía, in the north of the island, where the breed was most common, although specimens can be found throughout the island. The breed was officially recognized by the Real Sociedad Canina de España in 2003.","['the', 'pastor', 'garafiano', 'is', 'a', 'spanish', 'breed', 'of', 'sheep', 'dog', 'native', 'to', 'the', 'island', 'of', 'la', 'palma', 'in', 'the', 'canary', 'islands', 'the', 'name', 'comes', 'from', 'the', 'comarca', 'of', 'garafia', 'in', 'the', 'north', 'of', 'the', 'island', 'where', 'the', 'breed', 'was', 'most', 'common', 'although', 'specimens', 'can', 'be', 'found', 'throughout', 'the', 'island', 'the', 'breed', 'was', 'officially', 'recognized', 'by', 'the', 'real', 'sociedad', 'canina', 'de', 'espana', 'in']"
https://en.wikipedia.org/wiki/Gascon_Saintongeois,Gascon Saintongeois - Wikipedia,"The Gascon Saintongeois is a breed of dog of the scenthound type, recognised in two varieties, Grand (large) and Petit (smaller than the Grand, but not a small dog). Originating in France, the breed is used for hunting in packs and descends from the old Hound of Saintonge type of large hunting dog.","['the', 'gascon', 'saintongeois', 'is', 'a', 'breed', 'of', 'dog', 'of', 'the', 'scenthound', 'type', 'recognised', 'in', 'two', 'varieties', 'grand', 'large', 'and', 'petit', 'smaller', 'than', 'the', 'grand', 'but', 'not', 'a', 'small', 'dog', 'originating', 'in', 'france', 'the', 'breed', 'is', 'used', 'for', 'hunting', 'in', 'packs', 'and', 'descends', 'from', 'the', 'old', 'hound', 'of', 'saintonge', 'type', 'of', 'large', 'hunting', 'dog']"
https://en.wikipedia.org/wiki/Georgian_Shepherd,Georgian Shepherd - Wikipedia,"The Georgian Shepherd (Georgian: ქართული ნაგაზი), also known as Georgian Mountain Dog (Georgian: ქართული მთის ძაღლი), is a breed of guard dog and livestock guardian dog from the Georgian Caucasus.","['the', 'georgian', 'shepherd', 'georgian', 'kartuli', 'nagazi', 'also', 'known', 'as', 'georgian', 'mountain', 'dog', 'georgian', 'kartuli', 'mtis', 'zagli', 'is', 'a', 'breed', 'of', 'guard', 'dog', 'and', 'livestock', 'guardian', 'dog', 'from', 'the', 'georgian', 'caucasus']"
https://en.wikipedia.org/wiki/German_Hound,German Hound - Wikipedia,"The German Hound (Deutsche Bracke) is a breed of dog originating in Westphalia, a region of Germany. The German Hound is of the scenthound type, used for hunting both large and small game.","['the', 'german', 'hound', 'deutsche', 'bracke', 'is', 'a', 'breed', 'of', 'dog', 'originating', 'in', 'westphalia', 'a', 'region', 'of', 'germany', 'the', 'german', 'hound', 'is', 'of', 'the', 'scenthound', 'type', 'used', 'for', 'hunting', 'both', 'large', 'and', 'small', 'game']"
https://en.wikipedia.org/wiki/German_Longhaired_Pointer,German Longhaired Pointer - Wikipedia,"The German Longhaired Pointer (GLP) is a breed of dog. Developed in Germany, it is used as a multipurpose gundog. It is closely related to its cousins, the German Shorthaired Pointer (GSP), the German Wirehaired Pointer (GWP) and the Large Münsterländer, which was previously part of the breed.","['the', 'german', 'longhaired', 'pointer', 'glp', 'is', 'a', 'breed', 'of', 'dog', 'developed', 'in', 'germany', 'it', 'is', 'used', 'as', 'a', 'multipurpose', 'gundog', 'it', 'is', 'closely', 'related', 'to', 'its', 'cousins', 'the', 'german', 'shorthaired', 'pointer', 'gsp', 'the', 'german', 'wirehaired', 'pointer', 'gwp', 'and', 'the', 'large', 'munsterlander', 'which', 'was', 'previously', 'part', 'of', 'the', 'breed']"
https://en.wikipedia.org/wiki/German_Pinscher,German Pinscher - Wikipedia,"The German Pinscher or Deutscher Pinscher is a German breed of terrier in the  Pinscher and Schnauzer group.[3][1]: 218  It shares common origins with the Schnauzer, of which it is essentially a short-haired equivalent.[4] It is seen in two colours, either black-and-tan or self-coloured red, this varying from deer-red to a dark reddish brown.[2]","['the', 'german', 'pinscher', 'or', 'deutscher', 'pinscher', 'is', 'a', 'german', 'breed', 'of', 'terrier', 'in', 'the', 'pinscher', 'and', 'schnauzer', 'group', 'it', 'shares', 'common', 'origins', 'with', 'the', 'schnauzer', 'of', 'which', 'it', 'is', 'essentially', 'a', 'shorthaired', 'equivalent', 'it', 'is', 'seen', 'in', 'two', 'colours', 'either', 'blackandtan', 'or', 'selfcoloured', 'red', 'this', 'varying', 'from', 'deerred', 'to', 'a', 'dark', 'reddish', 'brown']"
https://en.wikipedia.org/wiki/German_Roughhaired_Pointer,German Roughhaired Pointer - Wikipedia,"The German Roughhaired Pointer, the Deutscher Stichelhaariger Vorstehhund in German, is a medium-sized breed of pointing dog developed in Germany.","['the', 'german', 'roughhaired', 'pointer', 'the', 'deutscher', 'stichelhaariger', 'vorstehhund', 'in', 'german', 'is', 'a', 'mediumsized', 'breed', 'of', 'pointing', 'dog', 'developed', 'in', 'germany']"
https://en.wikipedia.org/wiki/German_Shepherd,German Shepherd - Wikipedia,The German Shepherd[a] is a German breed of working dog of medium to large size. The breed was developed by Max von Stephanitz using various traditional German herding dogs from 1899.,"['the', 'german', 'shepherda', 'is', 'a', 'german', 'breed', 'of', 'working', 'dog', 'of', 'medium', 'to', 'large', 'size', 'the', 'breed', 'was', 'developed', 'by', 'max', 'von', 'stephanitz', 'using', 'various', 'traditional', 'german', 'herding', 'dogs', 'from']"
https://en.wikipedia.org/wiki/German_Shorthaired_Pointer,German Shorthaired Pointer - Wikipedia,"The German Shorthaired Pointer is a breed of medium-sized pointing dog developed in nineteenth century Germany.[1] It is energetic and powerful, with strong legs and great endurance. It is a versatile all-purpose gun dog suitable for hunting and retrieving on both land and water, with a strong drive to find and chase game.[2] It may also be kept as a companion dog, though as a high-energy sporting dog, it requires significant amounts of exercise. ","['the', 'german', 'shorthaired', 'pointer', 'is', 'a', 'breed', 'of', 'mediumsized', 'pointing', 'dog', 'developed', 'in', 'nineteenth', 'century', 'germany', 'it', 'is', 'energetic', 'and', 'powerful', 'with', 'strong', 'legs', 'and', 'great', 'endurance', 'it', 'is', 'a', 'versatile', 'allpurpose', 'gun', 'dog', 'suitable', 'for', 'hunting', 'and', 'retrieving', 'on', 'both', 'land', 'and', 'water', 'with', 'a', 'strong', 'drive', 'to', 'find', 'and', 'chase', 'game', 'it', 'may', 'also', 'be', 'kept', 'as', 'a', 'companion', 'dog', 'though', 'as', 'a', 'highenergy', 'sporting', 'dog', 'it', 'requires', 'significant', 'amounts', 'of', 'exercise']"
